,open,close,high,low,value,volume,begin,end
220,11610.0,11613.0,11677.0,11527.0,161593976.0,13933.0,2015-02-09 14:00:00,2015-02-09 14:59:59
221,11609.0,11472.0,11673.0,11459.0,176259930.0,15248.0,2015-02-09 15:00:00,2015-02-09 15:59:59
222,11472.0,11355.0,11479.0,11271.0,375737468.0,33067.0,2015-02-09 16:00:00,2015-02-09 16:59:59
223,11358.0,11437.0,11454.0,11311.0,175493352.0,15437.0,2015-02-09 17:00:00,2015-02-09 17:59:59
224,11436.0,11403.0,11457.0,11381.0,127297788.0,11139.0,2015-02-09 18:00:00,2015-02-09 18:43:27
225,11300.0,11547.0,11599.0,11201.0,345861429.0,30232.0,2015-02-10 10:00:00,2015-02-10 10:59:59
226,11555.0,11589.0,11600.0,11428.0,273877009.0,23766.0,2015-02-10 11:00:00,2015-02-10 11:59:59
227,11587.0,11589.0,11639.0,11563.0,243135529.0,20960.0,2015-02-10 12:00:00,2015-02-10 12:59:59
228,11589.0,11575.0,11620.0,11530.0,120175507.0,10374.0,2015-02-10 13:00:00,2015-02-10 13:59:59
229,11575.0,11427.0,11585.0,11360.0,305848947.0,26708.0,2015-02-10 14:00:00,2015-02-10 14:59:59
230,11427.0,11429.0,11458.0,11387.0,126492687.0,11081.0,2015-02-10 15:00:00,2015-02-10 15:59:59
231,11424.0,11425.0,11459.0,11373.0,85632527.0,7500.0,2015-02-10 16:00:00,2015-02-10 16:59:59
232,11422.0,11296.0,11465.0,11272.0,260259591.0,22895.0,2015-02-10 17:00:00,2015-02-10 17:59:59
233,11289.0,11263.0,11346.0,11215.0,331710855.0,29375.0,2015-02-10 18:00:00,2015-02-10 18:59:59
234,11499.0,11481.0,11600.0,11407.0,243777231.0,21208.0,2015-02-11 10:00:00,2015-02-11 10:59:59
